,MonthlyCharges,TotalCharges,Churn,Age,customer lifetime value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1 - 12,tenure_group_13 - 24,tenure_group_25 - 36,tenure_group_37 - 48,tenure_group_49 - 60,tenure_group_61 - 72
781,44.8,220.45,0,68,119.42117288651941,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
782,54.75,1510.3,0,71,145.94440213252093,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
783,52.2,52.2,1,74,139.14699162223914,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
784,40.6,2588.95,0,78,108.22543792840823,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
785,110.0,4874.8,1,70,293.2216298552932,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
786,55.3,3983.6,0,65,147.41051028179737,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
787,60.85,2003.6,0,68,162.2048743335872,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
788,78.4,1832.4,0,73,208.987052551409,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
789,69.65,4908.25,0,68,185.66260472201066,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
790,59.85,3590.2,0,65,159.53922315308452,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
791,76.9,5023.0,0,77,204.988575780655,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
792,19.85,146.6,0,68,52.91317593297792,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
793,67.65,2339.3,0,66,180.33130236100533,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
794,45.0,298.7,0,76,119.95430312261995,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
795,64.2,143.65,0,67,171.13480578827114,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
796,81.7,2548.65,0,80,217.78370144706778,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
797,25.55,507.4,0,67,68.1073876618431,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
798,20.0,20.0,0,78,53.313023610053314,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
799,96.75,6125.4,1,66,257.9017517136329,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
800,75.65,5411.4,0,76,201.65651180502667,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
801,98.5,1058.25,1,79,262.56664127951257,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
802,23.8,903.8,0,67,63.44249809596344,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
803,64.2,3009.5,0,74,171.13480578827114,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
804,85.35,489.45,1,69,227.51332825590248,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
805,76.8,5468.45,0,65,204.7220106626047,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
806,55.2,1058.1,0,80,147.14394516374713,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
807,108.55,7616.0,0,69,289.35643564356434,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
808,101.3,4113.1,1,74,270.03046458492,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
809,69.55,69.55,1,71,185.39603960396036,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
810,103.25,6017.65,1,71,275.22848438690016,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
811,104.0,7250.15,1,71,277.2277227722772,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
812,25.25,1108.2,0,67,67.3076923076923,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
813,30.4,938.65,0,80,81.03579588728103,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
814,20.05,94.15,0,75,53.44630616907845,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
815,84.6,2088.05,0,67,225.51408987052548,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
816,86.2,178.7,1,68,229.7791317593298,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
817,103.7,5656.75,0,75,276.4280274181264,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
818,111.2,2317.1,1,74,296.4204112718964,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
819,88.0,5986.45,0,80,234.57730388423457,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
820,106.35,6751.35,0,66,283.4920030464585,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
821,79.15,3566.6,0,79,210.986290936786,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
822,103.1,4889.3,0,73,274.82863670982476,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
823,63.95,318.1,0,74,170.46839299314547,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
824,25.8,1563.95,0,69,68.77380045696877,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
825,89.45,1430.25,1,71,238.44249809596343,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
826,95.6,644.35,1,65,254.8362528560548,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
827,25.55,372.45,0,73,68.1073876618431,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
828,90.95,5453.4,1,72,242.44097486671743,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
829,44.85,1442.6,0,71,119.55445544554456,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
830,108.55,5610.7,1,74,289.35643564356434,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
831,25.05,963.95,0,69,66.77456207159177,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
832,74.1,5222.3,0,76,197.52475247524748,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
833,88.8,3340.55,0,69,236.70982482863667,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
834,78.85,292.8,1,73,210.18659558263516,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
835,93.25,5774.55,0,67,248.57197258187355,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
836,71.4,4487.3,0,70,190.32749428789032,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
837,44.4,44.4,1,79,118.35491241431833,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
838,79.2,2854.95,0,69,211.1195734958111,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
839,20.4,905.55,0,79,54.379284082254365,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
840,100.0,5509.3,1,70,266.56511805026656,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
841,105.0,7589.8,0,70,279.8933739527799,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
842,19.8,229.6,1,79,52.779893373952774,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
843,30.85,394.1,0,72,82.23533891850724,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
844,89.9,89.9,1,76,239.64204112718963,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
845,20.55,295.95,0,70,54.77913175932977,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
846,84.85,5459.2,0,70,226.18050266565115,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
847,33.15,444.75,0,77,88.36633663366335,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
848,92.0,6782.15,0,71,245.23990860624522,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
849,89.8,6510.45,0,80,239.37547600913936,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
850,115.8,8476.5,0,75,308.68240670220865,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
851,85.15,4461.85,0,72,226.980198019802,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
852,24.85,62.0,0,68,66.24143183549124,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
853,64.35,352.65,0,73,171.5346534653465,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
854,20.5,1424.9,0,79,54.64584920030464,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
855,100.15,6413.65,1,72,266.96496572734196,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
856,86.05,6309.65,0,78,229.37928408225434,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
857,50.8,50.8,1,76,135.4150799695354,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
858,89.0,5898.6,0,77,237.2429550647372,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
859,64.8,4719.75,0,69,172.7341964965727,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
860,19.8,457.3,0,71,52.779893373952774,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
861,93.4,5822.3,0,65,248.97182025894895,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
862,73.65,1463.5,1,78,196.3252094440213,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
863,95.1,307.4,1,80,253.50342726580345,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
864,94.65,2104.55,1,71,252.30388423457728,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
865,80.6,319.15,1,79,214.85148514851483,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
866,39.0,2337.45,0,78,103.96039603960395,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
867,20.5,104.3,0,80,54.64584920030464,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
868,85.55,5084.65,1,67,228.046458492003,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
869,26.4,121.25,0,74,70.37319116527037,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
870,98.2,7015.9,0,73,261.76694592536177,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
871,97.55,5598.0,0,75,260.034272658035,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
872,19.95,1269.1,0,80,53.179741051028174,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
873,50.8,3027.4,1,65,135.4150799695354,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
874,99.7,4634.35,0,70,265.76542269611576,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
875,34.8,113.95,0,80,92.76466108149275,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
876,105.1,1582.75,1,79,280.15993907083015,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
877,60.15,3077.0,0,68,160.33891850723532,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
878,64.75,4039.5,0,73,172.6009139375476,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
879,54.65,1665.2,0,70,145.67783701447067,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
880,110.1,1043.3,1,77,293.48819497334347,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
881,19.3,504.2,0,73,51.44706778370145,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
882,83.9,497.55,1,74,223.64813404417364,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
883,111.25,7511.65,0,78,296.55369383092153,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
884,35.8,1782.0,0,76,95.43031226199543,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
885,20.05,20.05,0,66,53.44630616907845,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
886,84.35,609.65,0,65,224.84767707539982,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
887,110.5,2857.6,0,65,294.55445544554453,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
888,91.2,3247.55,0,76,243.1073876618431,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
889,100.55,6215.35,1,74,268.031226199543,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
890,89.3,2823.0,0,76,238.04265041888803,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
891,103.85,5017.9,1,79,276.8278750952018,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
892,81.1,2619.25,0,79,216.1843107387662,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
893,24.6,24.6,1,76,65.57501904036558,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
894,81.2,4965.1,0,73,216.45087585681645,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
895,94.3,2679.7,0,79,251.37090632140135,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
896,116.1,8310.55,0,80,309.48210205635945,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
897,105.55,5682.25,0,74,281.35948210205635,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
898,98.9,1120.95,1,68,263.63290175171363,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
899,94.4,4914.9,0,70,251.63747143945164,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
900,19.5,27.55,0,70,51.980198019801975,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
901,98.3,923.5,1,71,262.03351104341203,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
902,93.85,1625.65,1,80,250.17136329017515,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
903,105.6,6068.65,0,80,281.4927646610815,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
904,81.35,5398.6,0,80,216.85072353389182,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
905,100.5,918.6,1,73,267.8979436405179,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
906,56.4,234.85,0,72,150.34272658035033,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
907,65.35,1231.85,0,74,174.20030464584917,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
908,19.95,170.9,0,69,53.179741051028174,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
909,111.25,7984.15,0,65,296.55369383092153,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
910,72.85,688.65,1,73,194.19268849961915,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
911,89.0,1288.3,0,66,237.2429550647372,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
912,106.1,7848.5,0,68,282.8255902513328,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
913,20.05,267.0,0,75,53.44630616907845,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
914,25.2,1798.9,0,72,67.17440974866717,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
915,73.55,73.55,1,69,196.05864432597102,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
916,75.4,1643.55,0,67,200.990099009901,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
917,65.55,4807.45,0,68,174.7334348819497,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
918,80.7,2193.0,0,66,215.11805026656512,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
919,104.55,2239.4,0,79,278.6938309215537,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
920,24.15,1505.9,0,67,64.37547600913938,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
921,20.45,255.35,0,77,54.51256664127951,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
922,75.4,1189.4,0,80,200.990099009901,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
923,79.7,4786.15,0,68,212.45239908606246,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
924,81.7,1820.9,0,80,217.78370144706778,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
925,76.3,2404.15,0,77,203.38918507235337,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
926,79.4,205.05,1,75,211.65270373191169,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
927,81.15,952.3,1,73,216.31759329779135,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
928,103.75,7039.45,0,67,276.56130997715155,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
929,86.45,2538.05,0,73,230.44554455445544,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
930,75.1,1212.85,0,65,200.19040365575017,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
931,80.6,2651.1,0,65,214.85148514851483,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
932,19.3,1304.8,0,72,51.44706778370145,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
933,84.6,360.1,1,78,225.51408987052548,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
934,33.6,435.45,0,72,89.56587966488956,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
935,83.25,308.05,0,70,221.91546077684688,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
937,79.05,434.5,1,65,210.7197258187357,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
938,108.05,7118.9,0,79,288.023610053313,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
939,19.9,320.45,0,71,53.04645849200304,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
940,21.05,531.55,0,70,56.11195734958111,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
941,30.15,382.2,0,73,80.36938309215536,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
942,79.85,2001.0,0,65,212.8522467631378,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
943,65.5,4919.7,0,79,174.60015232292457,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
944,104.1,5645.8,0,69,277.4942878903275,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
945,74.4,215.8,1,66,198.32444782939834,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
946,20.5,77.6,0,76,54.64584920030464,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
947,91.35,2896.55,0,78,243.5072353389185,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
948,99.05,3395.8,1,73,264.03274942878903,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
949,20.5,759.35,0,65,54.64584920030464,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
950,44.95,85.15,1,75,119.82102056359481,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
951,75.6,535.55,0,68,201.5232292460015,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
952,55.1,1253.15,0,79,146.87738004569687,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
953,58.95,955.15,0,66,157.14013709063212,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
954,95.1,2162.6,0,73,253.50342726580345,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
955,44.7,44.7,1,80,119.15460776846915,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
956,25.45,1813.35,0,65,67.84082254379284,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
957,56.75,245.15,0,73,151.27570449352626,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
958,81.75,2028.8,0,73,217.91698400609292,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
959,86.1,2723.75,0,70,229.51256664127948,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
960,29.8,220.45,0,67,79.43640517897944,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
961,20.5,365.8,0,75,54.64584920030464,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
962,60.9,551.95,0,65,162.33815689261232,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
963,73.25,4054.2,0,78,195.25894897182025,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
964,45.7,45.7,1,79,121.82025894897183,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
965,100.3,832.35,1,69,267.3648134044173,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
966,19.25,112.3,1,72,51.31378522467631,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
967,20.85,60.65,0,69,55.578827113480585,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
968,77.35,5550.1,0,77,206.18811881188117,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
969,96.0,174.8,1,65,255.9025133282559,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
970,90.55,90.55,1,68,241.37471439451633,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
971,93.85,4733.1,0,65,250.17136329017515,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
972,70.1,4048.95,0,68,186.86214775323683,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
973,30.35,1359.7,1,79,80.90251332825589,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
974,75.95,4542.35,0,65,202.45620715917744,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
975,108.05,7532.15,1,77,288.023610053313,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
976,69.9,69.9,1,77,186.32901751713635,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
977,75.25,888.65,0,69,200.59025133282557,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
978,103.75,6383.35,1,79,276.56130997715155,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
979,54.95,1916.0,0,73,146.47753236862147,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
980,19.5,413.0,0,70,51.980198019801975,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
981,19.6,808.95,0,71,52.24676313785225,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
